,fecha,agencia_id,canal_id,producto_id,venta_uni,labeled_producto,labeled_agencia,labeled_canal,prediction
21977,2018-04-05,12809,1,6555,5714,2,15,0,5108.166666666667
18969,2018-02-15,12808,1,6437,5707,1,14,0,4127.0
21540,2018-03-29,12809,1,6437,5707,1,15,0,7146.75
13714,2017-11-23,12809,1,6555,5702,2,15,0,5108.166666666667
22416,2018-04-12,12809,1,6437,5701,1,15,0,7146.75
10380,2017-09-28,12809,1,42158,5699,12,15,0,5872.0
21542,2018-03-29,12809,1,7840,5694,3,15,0,4341.0
11394,2017-10-19,12750,1,123492,5690,17,5,0,3437.0
20077,2018-03-08,12761,1,7840,5686,3,7,0,1636.8
21463,2018-03-29,12797,1,7840,5681,3,11,0,4454.0
13640,2017-11-23,12797,1,7840,5668,3,11,0,4454.0
20255,2018-03-08,12809,1,6437,5667,1,15,0,7146.75
14124,2017-11-30,12808,2,7840,5666,3,14,1,2870.0
17394,2018-01-18,12809,1,42158,5657,12,15,0,5872.0
22460,2018-04-12,12839,1,7840,5652,3,17,0,1904.25
17980,2018-02-01,12750,1,123492,5648,17,5,0,3437.0
20689,2018-03-15,12809,1,42158,5646,12,15,0,5872.0
10676,2017-10-05,12779,1,6437,5625,1,10,0,5282.0
18370,2018-02-08,12750,1,6555,5608,2,5,0,6657.0
19420,2018-02-22,12820,1,6437,5600,1,16,0,4126.0
17687,2018-01-25,12779,1,6437,5597,1,10,0,5282.0
12433,2017-11-02,12808,1,38588,5584,8,14,0,3878.0
10286,2017-09-28,12779,2,7840,5579,3,10,1,6155.0
13501,2017-11-23,12750,1,42158,5571,12,5,0,6196.333333333333
14062,2017-11-30,12797,1,38588,5568,8,11,0,6951.0
18690,2018-02-15,12636,1,6437,5561,1,1,0,3880.0
19730,2018-03-01,12779,2,7840,5559,3,10,1,6155.0
16401,2018-01-04,12761,1,6555,5553,2,7,0,6059.0
14110,2017-11-30,12808,1,6437,5551,1,14,0,4127.0
14742,2017-12-14,12750,1,7840,5549,3,5,0,3592.0
21753,2018-04-05,12750,1,42158,5549,12,5,0,6196.333333333333
12887,2017-11-09,12809,1,38588,5542,8,15,0,3409.0
18405,2018-02-08,12752,2,7840,5529,3,6,1,1687.142857142857
12883,2017-11-09,12809,1,7840,5521,3,15,0,4341.0
17827,2018-01-25,12839,1,7840,5514,3,17,0,1904.25
16763,2018-01-11,12750,1,42158,5512,12,5,0,6196.333333333333
15168,2017-12-21,12750,1,6437,5503,1,5,0,8044.0
11853,2017-10-26,12761,1,6555,5495,2,7,0,6059.0
13310,2017-11-16,12809,1,42158,5493,12,15,0,5872.0
13493,2017-11-23,12750,1,6555,5483,2,5,0,6657.0
16356,2018-01-04,12750,1,123492,5476,17,5,0,3437.0
21361,2018-03-29,12761,1,6437,5476,1,7,0,10128.0
11549,2017-10-19,12797,4,7840,5475,3,11,2,1397.6
19365,2018-02-22,12803,1,7840,5474,3,13,0,1732.5
16986,2018-01-11,12809,4,7840,5463,3,15,2,6715.0
22569,2018-04-19,12731,2,7840,5463,3,3,1,2421.4
22407,2018-04-12,12808,2,7840,5460,3,14,1,2870.0
16366,2018-01-04,12750,4,7840,5446,3,5,2,1799.857142857143
17575,2018-01-25,12750,1,7840,5441,3,5,0,3592.0
12708,2017-11-09,12761,1,6555,5433,2,7,0,6059.0
19797,2018-03-01,12808,1,6437,5432,1,14,0,4127.0
10120,2017-09-28,12731,2,7840,5430,3,3,1,2421.4
10777,2017-10-05,12809,1,6555,5412,2,15,0,5108.166666666667
20032,2018-03-08,12750,1,123492,5409,17,5,0,3437.0
14975,2017-12-14,12809,1,6555,5397,2,15,0,5108.166666666667
12226,2017-11-02,12750,1,7840,5393,3,5,0,3592.0
11187,2017-10-12,12809,1,6555,5391,2,15,0,5108.166666666667
13504,2017-11-23,12750,1,123492,5389,17,5,0,3437.0
13822,2017-11-30,12636,1,6437,5389,1,1,0,3880.0
18982,2018-02-15,12808,2,7840,5384,3,14,1,2870.0
13545,2017-11-23,12761,1,6555,5383,2,7,0,6059.0
15318,2017-12-21,12797,1,7840,5379,3,11,0,4454.0
20455,2018-03-15,12750,1,7840,5376,3,5,0,3592.0
22425,2018-04-12,12809,1,42158,5371,12,15,0,5872.0
11609,2017-10-19,12809,1,38588,5353,8,15,0,3409.0
12241,2017-11-02,12750,4,7840,5349,3,5,2,1799.857142857143
11501,2017-10-19,12779,1,6437,5346,1,10,0,5282.0
11947,2017-10-26,12797,1,6555,5344,2,11,0,5593.0
11530,2017-10-19,12797,1,7840,5339,3,11,0,4454.0
12024,2017-10-26,12809,1,6555,5335,2,15,0,5108.166666666667
20941,2018-03-22,12761,1,6555,5335,2,7,0,6059.0
18774,2018-02-15,12750,1,6555,5332,2,5,0,6657.0
20681,2018-03-15,12809,1,6555,5332,2,15,0,5108.166666666667
20889,2018-03-22,12750,1,7840,5329,3,5,0,3592.0
14049,2017-11-30,12779,4,6437,5326,1,10,2,1242.0
14749,2017-12-14,12750,1,42158,5326,12,5,0,6196.333333333333
21529,2018-03-29,12808,2,7840,5320,3,14,1,2870.0
18825,2018-02-15,12761,1,6555,5319,2,7,0,6059.0
12804,2017-11-09,12797,1,6555,5311,2,11,0,5593.0
16756,2018-01-11,12750,1,7840,5311,3,5,0,3592.0
10702,2017-10-05,12797,1,6555,5309,2,11,0,5593.0
14154,2017-11-30,12820,1,6437,5291,1,16,0,4126.0
19379,2018-02-22,12808,1,7840,5289,3,14,0,1195.5
18691,2018-02-15,12636,1,6555,5286,2,1,0,3499.0
18992,2018-02-15,12809,1,6555,5281,2,15,0,5108.166666666667
18229,2018-02-01,12839,1,7840,5277,3,17,0,1904.25
21118,2018-03-22,12809,1,38588,5270,8,15,0,3409.0
15189,2017-12-21,12750,4,7840,5269,3,5,2,1799.857142857143
21953,2018-04-05,12808,1,6555,5259,2,14,0,3265.6666666666665
18419,2018-02-08,12761,1,6555,5248,2,7,0,6059.0
19414,2018-02-22,12809,4,7840,5247,3,15,2,6715.0
14334,2017-12-07,12750,1,42158,5238,12,5,0,6196.333333333333
19867,2018-03-01,12839,1,7840,5236,3,17,0,1904.25
21549,2018-03-29,12809,1,42158,5231,12,15,0,5872.0
10158,2017-09-28,12750,1,42158,5221,12,5,0,6196.333333333333
10942,2017-10-12,12731,2,7840,5219,3,3,1,2421.4
17167,2018-01-18,12750,1,7840,5218,3,5,0,3592.0
14918,2017-12-14,12797,4,7840,5214,3,11,2,1397.6
17574,2018-01-25,12750,1,6555,5212,2,5,0,6657.0
20906,2018-03-22,12750,4,7840,5210,3,5,2,1799.857142857143
18957,2018-02-15,12803,1,7840,5204,3,13,0,1732.5
21745,2018-04-05,12750,1,6555,5201,2,5,0,6657.0
21939,2018-04-05,12803,1,7840,5198,3,13,0,1732.5
11604,2017-10-19,12809,1,6555,5192,2,15,0,5108.166666666667
16765,2018-01-11,12750,1,123492,5187,17,5,0,3437.0
21764,2018-04-05,12750,4,7840,5184,3,5,2,1799.857142857143
15986,2018-01-01,12750,2,7840,5183,3,5,1,1687.142857142857
21461,2018-03-29,12797,1,6437,5179,1,11,0,8379.0
19837,2018-03-01,12809,4,7840,5169,3,15,2,6715.0
22257,2018-04-12,12761,4,7840,5169,3,7,2,914.5
17314,2018-01-18,12797,1,6555,5165,2,11,0,5593.0
14476,2017-12-07,12797,1,7840,5163,3,11,0,4454.0
16970,2018-01-11,12809,1,6555,5157,2,15,0,5108.166666666667
17396,2018-01-18,12809,1,123492,5156,17,15,0,1901.0
18782,2018-02-15,12750,1,42158,5132,12,5,0,6196.333333333333
18382,2018-02-08,12750,2,7840,5130,3,5,1,1687.142857142857
12855,2017-11-09,12808,1,6437,5116,1,14,0,4127.0
22805,2018-04-19,12809,1,6555,5107,2,15,0,5108.166666666667
13403,2017-11-23,12636,1,6437,5101,1,1,0,3880.0
20029,2018-03-08,12750,1,42158,5099,12,5,0,6196.333333333333
14798,2017-12-14,12761,1,6555,5097,2,7,0,6059.0
12135,2017-11-02,12636,1,6555,5096,2,1,0,3499.0
15316,2017-12-21,12797,1,6437,5094,1,11,0,8379.0
18006,2018-02-01,12752,2,7840,5091,3,6,1,1687.142857142857
11605,2017-10-19,12809,1,7840,5087,3,15,0,4341.0
15809,2017-12-28,12809,4,7840,5086,3,15,2,6715.0
14098,2017-11-30,12803,1,7840,5082,3,13,0,1732.5
21697,2018-04-05,12731,1,6437,5081,1,3,0,3645.0
20704,2018-03-15,12820,1,6437,5075,1,16,0,4126.0
12429,2017-11-02,12808,1,6555,5073,2,14,0,3265.6666666666665
15390,2017-12-21,12809,1,6555,5072,2,15,0,5108.166666666667
18186,2018-02-01,12809,1,6555,5071,2,15,0,5108.166666666667
16347,2018-01-04,12750,1,7840,5065,3,5,0,3592.0
15620,2017-12-28,12752,2,7840,5064,3,6,1,1687.142857142857
17784,2018-01-25,12809,1,6555,5063,2,15,0,5108.166666666667
21113,2018-03-22,12809,1,6555,5049,2,15,0,5108.166666666667
16669,2018-01-11,12636,1,6437,5037,1,1,0,3880.0
12224,2017-11-02,12750,1,6437,5032,1,5,0,8044.0
19151,2018-02-22,12731,2,7840,5030,3,3,1,2421.4
11579,2017-10-19,12808,1,6437,5028,1,14,0,4127.0
13715,2017-11-23,12809,1,7840,5027,3,15,0,4341.0
18750,2018-02-15,12731,4,7840,5027,3,3,2,1799.857142857143
22600,2018-04-19,12750,1,6437,5020,1,5,0,8044.0
15368,2017-12-21,12808,1,6437,5019,1,14,0,4127.0
19845,2018-03-01,12820,1,6437,5018,1,16,0,4126.0
14337,2017-12-07,12750,1,123492,5012,17,5,0,3437.0
10372,2017-09-28,12809,1,6555,5010,2,15,0,5108.166666666667
13302,2017-11-16,12809,1,6555,5007,2,15,0,5108.166666666667
11838,2017-10-26,12752,2,7840,5004,3,6,1,1687.142857142857
16754,2018-01-11,12750,1,6437,5004,1,5,0,8044.0
10168,2017-09-28,12750,4,7840,5000,3,5,2,1799.857142857143
19237,2018-02-22,12761,1,6555,4998,2,7,0,6059.0
13644,2017-11-23,12797,1,38588,4995,8,11,0,6951.0
13639,2017-11-23,12797,1,6555,4991,2,11,0,5593.0
14815,2017-12-14,12761,4,7840,4988,3,7,2,914.5
17970,2018-02-01,12750,1,6555,4975,2,5,0,6657.0
21129,2018-03-22,12809,4,7840,4971,3,15,2,6715.0
17340,2018-01-18,12802,1,7840,4969,3,12,0,1732.5
17233,2018-01-18,12761,4,6437,4941,1,7,2,899.0
10394,2017-09-28,12820,1,6437,4940,1,16,0,4126.0
17085,2018-01-18,12636,1,42158,4934,12,1,0,3433.4545454545455
12624,2017-11-09,12731,2,7840,4929,3,3,1,2421.4
13226,2017-11-16,12797,1,7840,4929,3,11,0,4454.0
15401,2017-12-21,12809,1,123492,4922,17,15,0,1901.0
11948,2017-10-26,12797,1,7840,4911,3,11,0,4454.0
18944,2018-02-15,12802,1,7840,4910,3,12,0,1732.5
22647,2018-04-19,12752,4,7840,4909,3,6,2,1799.857142857143
14565,2017-12-07,12809,4,7840,4908,3,15,2,6715.0
14144,2017-11-30,12809,1,123492,4905,17,15,0,1901.0
14084,2017-11-30,12802,1,7840,4901,3,12,0,1732.5
16491,2018-01-04,12797,1,7840,4900,3,11,0,4454.0
13628,2017-11-23,12779,2,7840,4894,3,10,1,6155.0
15835,2017-12-28,12839,1,6555,4879,2,17,0,3870.0
17438,2018-01-18,12839,1,123492,4877,17,17,0,832.6666666666666
18563,2018-02-08,12808,1,6437,4870,1,14,0,4127.0
17364,2018-01-18,12808,1,6555,4868,2,14,0,3265.6666666666665
14551,2017-12-07,12809,1,7840,4862,3,15,0,4341.0
11999,2017-10-26,12808,1,6437,4861,1,14,0,4127.0
17928,2018-02-01,12731,1,6437,4850,1,3,0,3645.0
13132,2017-11-16,12761,1,6555,4845,2,7,0,6059.0
19932,2018-03-08,12636,1,6555,4842,2,1,0,3499.0
20202,2018-03-08,12802,1,6437,4841,1,12,0,3498.0
18551,2018-02-08,12803,1,7840,4840,3,13,0,1732.5
19974,2018-03-08,12731,1,6437,4837,1,3,0,3645.0
22190,2018-04-12,12750,1,42158,4837,12,5,0,6196.333333333333
22438,2018-04-12,12820,1,6437,4831,1,16,0,4126.0
18086,2018-02-01,12779,1,6437,4828,1,10,0,5282.0
19591,2018-03-01,12750,1,6555,4823,2,5,0,6657.0
20267,2018-03-08,12809,1,123492,4818,17,15,0,1901.0
12861,2017-11-09,12808,1,38588,4812,8,14,0,3878.0
18889,2018-02-15,12779,1,6437,4804,1,10,0,5282.0
11188,2017-10-12,12809,1,7840,4796,3,15,0,4341.0
19903,2018-03-01,12841,2,7840,4790,3,18,1,1680.0
14560,2017-12-07,12809,1,123492,4789,17,15,0,1901.0
22863,2018-04-19,12839,4,7840,4788,3,17,2,3471.0
19181,2018-02-22,12750,1,6555,4787,2,5,0,6657.0
17013,2018-01-11,12839,1,7840,4783,3,17,0,1904.25
12134,2017-11-02,12636,1,6437,4781,1,1,0,3880.0
16354,2018-01-04,12750,1,42158,4778,12,5,0,6196.333333333333
21134,2018-03-22,12820,1,6437,4768,1,16,0,4126.0
19645,2018-03-01,12761,1,6555,4766,2,7,0,6059.0
12667,2017-11-09,12750,1,123492,4765,17,5,0,3437.0
18162,2018-02-01,12808,1,6437,4758,1,14,0,4127.0
10703,2017-10-05,12797,1,7840,4753,3,11,0,4454.0
18565,2018-02-08,12808,1,7840,4749,3,14,0,1195.5
19011,2018-02-15,12820,1,6437,4749,1,16,0,4126.0
12025,2017-10-26,12809,1,7840,4746,3,15,0,4341.0
16724,2018-01-11,12731,2,7840,4746,3,3,1,2421.4
22827,2018-04-19,12820,1,6437,4745,1,16,0,4126.0
15170,2017-12-21,12750,1,7840,4726,3,5,0,3592.0
19300,2018-02-22,12779,1,6437,4718,1,10,0,5282.0
21756,2018-04-05,12750,1,123492,4707,17,5,0,3437.0
22392,2018-04-12,12808,1,6437,4706,1,14,0,4127.0
18386,2018-02-08,12750,4,7840,4698,3,5,2,1799.857142857143
16951,2018-01-11,12808,1,6555,4682,2,14,0,3265.6666666666665
17764,2018-01-25,12808,1,6437,4677,1,14,0,4127.0
16871,2018-01-11,12779,1,6437,4675,1,10,0,5282.0
10349,2017-09-28,12808,1,6437,4672,1,14,0,4127.0
11164,2017-10-12,12808,1,6437,4669,1,14,0,4127.0
18245,2018-02-01,12839,4,7840,4666,3,17,2,3471.0
18538,2018-02-08,12802,1,7840,4666,3,12,0,1732.5
21900,2018-04-05,12797,1,6555,4658,2,11,0,5593.0
22311,2018-04-12,12779,1,6437,4658,1,10,0,5282.0
22193,2018-04-12,12750,1,123492,4657,17,5,0,3437.0
11086,2017-10-12,12779,1,6437,4654,1,10,0,5282.0
13404,2017-11-23,12636,1,6555,4653,2,1,0,3499.0
21261,2018-03-29,12731,1,6437,4639,1,3,0,3645.0
13862,2017-11-30,12731,1,6437,4626,1,3,0,3645.0
17978,2018-02-01,12750,1,42158,4624,12,5,0,6196.333333333333
17353,2018-01-18,12803,1,7840,4618,3,13,0,1732.5
22555,2018-04-19,12731,1,6555,4618,2,3,0,3198.25
12882,2017-11-09,12809,1,6555,4617,2,15,0,5108.166666666667
18904,2018-02-15,12779,2,7840,4616,3,10,1,6155.0
13730,2017-11-23,12809,4,7840,4613,3,15,2,6715.0
18499,2018-02-08,12779,2,7840,4606,3,10,1,6155.0
18731,2018-02-15,12731,1,6555,4605,2,3,0,3198.25
20317,2018-03-08,12839,4,7840,4602,3,17,2,3471.0
13688,2017-11-23,12808,1,6437,4591,1,14,0,4127.0
21276,2018-03-29,12731,2,7840,4583,3,3,1,2421.4
19714,2018-03-01,12779,1,6437,4581,1,10,0,5282.0
12229,2017-11-02,12750,1,38588,4578,8,5,0,2538.0
12177,2017-11-02,12731,1,6437,4574,1,3,0,3645.0
12904,2017-11-09,12820,1,6437,4574,1,16,0,4126.0
20888,2018-03-22,12750,1,6555,4571,2,5,0,6657.0
10065,2017-09-28,12636,1,6437,4563,1,1,0,3880.0
10017,2017-09-21,12839,4,7840,4562,3,17,2,3471.0
10613,2017-10-05,12761,1,6555,4561,2,7,0,6059.0
17391,2018-01-18,12809,1,38588,4561,8,15,0,3409.0
16991,2018-01-11,12820,1,6437,4558,1,16,0,4126.0
21089,2018-03-22,12808,1,6437,4558,1,14,0,4127.0
22299,2018-04-12,12765,2,7840,4551,3,9,1,1687.142857142857
14489,2017-12-07,12797,2,7840,4549,3,11,1,3009.5
20726,2018-03-15,12839,1,7840,4549,3,17,0,1904.25
21859,2018-04-05,12765,2,7840,4549,3,9,1,1687.142857142857
16203,2018-01-01,12839,1,6437,4548,1,17,0,10857.5
20182,2018-03-08,12797,1,38588,4542,8,11,0,6951.0
20224,2018-03-08,12803,1,42158,4542,12,13,0,1998.5
19561,2018-03-01,12731,2,7840,4538,3,3,1,2421.4
18513,2018-02-08,12797,1,6555,4537,2,11,0,5593.0
18114,2018-02-01,12797,1,6555,4533,2,11,0,5593.0
11114,2017-10-12,12797,1,7840,4526,3,11,0,4454.0
11920,2017-10-26,12779,1,6437,4513,1,10,0,5282.0
16709,2018-01-11,12731,1,6437,4512,1,3,0,3645.0
10475,2017-10-05,12636,1,6437,4510,1,1,0,3880.0
13225,2017-11-16,12797,1,6555,4510,2,11,0,5593.0
13119,2017-11-16,12752,2,7840,4505,3,6,1,1687.142857142857
14654,2017-12-14,12636,1,6437,4505,1,1,0,3880.0
20245,2018-03-08,12808,2,7840,4498,3,14,1,2870.0
15223,2017-12-21,12761,1,6555,4497,2,7,0,6059.0
17621,2018-01-25,12761,1,6555,4494,2,7,0,6059.0
21653,2018-04-05,12636,1,6437,4493,1,1,0,3880.0
18699,2018-02-15,12636,1,42158,4492,12,1,0,3433.4545454545455
17843,2018-01-25,12839,4,7840,4490,3,17,2,3471.0
21958,2018-04-05,12808,1,38588,4489,8,14,0,3878.0
12805,2017-11-09,12797,1,7840,4486,3,11,0,4454.0
20896,2018-03-22,12750,1,42158,4484,12,5,0,6196.333333333333
16899,2018-01-11,12797,1,6555,4483,2,11,0,5593.0
19105,2018-02-22,12636,1,42158,4483,12,1,0,3433.4545454545455
16262,2018-01-04,12636,1,6437,4482,1,1,0,3880.0
21514,2018-03-29,12808,1,6437,4482,1,14,0,4127.0
14082,2017-11-30,12802,1,6437,4480,1,12,0,3498.0
13230,2017-11-16,12797,1,38588,4478,8,11,0,6951.0
17325,2018-01-18,12797,1,123492,4478,17,11,0,3884.0
12400,2017-11-02,12802,1,6437,4475,1,12,0,3498.0
12047,2017-10-26,12820,1,6437,4470,1,16,0,4126.0
17338,2018-01-18,12802,1,6437,4467,1,12,0,3498.0
19459,2018-02-22,12839,4,7840,4466,3,17,2,3471.0
10569,2017-10-05,12750,1,42158,4455,12,5,0,6196.333333333333
17120,2018-01-18,12731,1,6437,4449,1,3,0,3645.0
13303,2017-11-16,12809,1,7840,4442,3,15,0,4341.0
13977,2017-11-30,12761,4,7840,4442,3,7,2,914.5
14494,2017-12-07,12797,4,7840,4442,3,11,2,1397.6
18643,2018-02-08,12839,4,7840,4442,3,17,2,3471.0
19097,2018-02-22,12636,1,6555,4437,2,1,0,3499.0
12459,2017-11-02,12809,1,38588,4436,8,15,0,3409.0
17720,2018-01-25,12797,1,38588,4433,8,11,0,6951.0
22507,2018-04-19,12636,1,6437,4429,1,1,0,3880.0
17889,2018-02-01,12636,1,6437,4425,1,1,0,3880.0
17607,2018-01-25,12752,2,7840,4421,3,6,1,1687.142857142857
21905,2018-04-05,12797,1,38588,4419,8,11,0,6951.0
12477,2017-11-02,12820,1,6555,4418,2,16,0,2611.0
21662,2018-04-05,12636,1,42158,4413,12,1,0,3433.4545454545455
13092,2017-11-16,12750,1,123492,4412,17,5,0,3437.0
17775,2018-01-25,12808,2,7840,4410,3,14,1,2870.0
16543,2018-01-04,12808,1,6555,4405,2,14,0,3265.6666666666665
12777,2017-11-09,12779,1,6437,4401,1,10,0,5282.0
18119,2018-02-01,12797,1,38588,4395,8,11,0,6951.0
22508,2018-04-19,12636,1,6555,4389,2,1,0,3499.0
15169,2017-12-21,12750,1,6555,4384,2,5,0,6657.0
22008,2018-04-05,12820,1,42158,4384,12,16,0,2784.0
16585,2018-01-04,12820,1,6437,4382,1,16,0,4126.0
20657,2018-03-15,12808,1,6437,4378,1,14,0,4127.0
18605,2018-02-08,12820,1,6437,4371,1,16,0,4126.0
18938,2018-02-15,12797,4,7840,4370,3,11,2,1397.6
16464,2018-01-04,12779,1,6437,4368,1,10,0,5282.0
22000,2018-04-05,12820,1,6555,4367,2,16,0,2611.0
11968,2017-10-26,12797,4,7840,4364,3,11,2,1397.6
14996,2017-12-14,12820,1,6437,4362,1,16,0,4126.0
18917,2018-02-15,12797,1,6555,4362,2,11,0,5593.0
16301,2018-01-04,12731,1,6437,4350,1,3,0,3645.0
14555,2017-12-07,12809,1,38588,4345,8,15,0,3409.0
22361,2018-04-12,12797,4,7840,4345,3,11,2,1397.6
17806,2018-01-25,12820,1,6437,4339,1,16,0,4126.0
10793,2017-10-05,12809,4,38588,4336,8,15,2,189.0
17300,2018-01-18,12779,2,7840,4334,3,10,1,6155.0
19289,2018-02-22,12765,2,7840,4330,3,9,1,1687.142857142857
16569,2018-01-04,12809,1,38588,4327,8,15,0,3409.0
18209,2018-02-01,12820,1,6437,4323,1,16,0,4126.0
17490,2018-01-25,12636,1,6437,4321,1,1,0,3880.0
13613,2017-11-23,12779,1,6437,4320,1,10,0,5282.0
16904,2018-01-11,12797,1,38588,4319,8,11,0,6951.0
14986,2017-12-14,12809,1,123492,4318,17,15,0,1901.0
18020,2018-02-01,12761,1,6555,4310,2,7,0,6059.0
19744,2018-03-01,12797,1,6555,4308,2,11,0,5593.0
20454,2018-03-15,12750,1,6555,4308,2,5,0,6657.0
17220,2018-01-18,12761,1,7840,4307,3,7,0,1636.8
22768,2018-04-19,12803,1,7840,4307,3,13,0,1732.5
19505,2018-03-01,12636,1,6437,4306,1,1,0,3880.0
20792,2018-03-22,12636,1,6437,4301,1,1,0,3880.0
22779,2018-04-19,12808,1,6437,4297,1,14,0,4127.0
19136,2018-02-22,12731,1,6437,4291,1,3,0,3645.0
22655,2018-04-19,12761,1,6555,4290,2,7,0,6059.0
22043,2018-04-05,12841,1,6437,4288,1,18,0,2612.0
18420,2018-02-08,12761,1,7840,4287,3,7,0,1636.8
19832,2018-03-01,12809,1,123492,4286,17,15,0,1901.0
21541,2018-03-29,12809,1,6555,4283,2,15,0,5108.166666666667
21115,2018-03-22,12809,1,9784,4277,4,15,0,57.0
16548,2018-01-04,12808,1,38588,4275,8,14,0,3878.0
16617,2018-01-04,12839,1,123492,4275,17,17,0,832.6666666666666
10152,2017-09-28,12750,1,7840,4270,3,5,0,3592.0
18744,2018-02-15,12731,2,7840,4270,3,3,1,2421.4
13089,2017-11-16,12750,1,42158,4267,12,5,0,6196.333333333333
10431,2017-09-28,12839,4,7840,4264,3,17,2,3471.0
14111,2017-11-30,12808,1,6555,4260,2,14,0,3265.6666666666665
22176,2018-04-12,12732,4,7840,4255,3,4,2,1799.857142857143
14570,2017-12-07,12820,1,6437,4253,1,16,0,4126.0
17369,2018-01-18,12808,1,38588,4252,8,14,0,3878.0
11209,2017-10-12,12820,1,6437,4250,1,16,0,4126.0
20462,2018-03-15,12750,1,42158,4248,12,5,0,6196.333333333333
12664,2017-11-09,12750,1,42158,4245,12,5,0,6196.333333333333
11625,2017-10-19,12820,1,6437,4243,1,16,0,4126.0
10797,2017-10-05,12820,1,6437,4241,1,16,0,4126.0
14526,2017-12-07,12808,1,6437,4241,1,14,0,4127.0
16566,2018-01-04,12809,1,9784,4239,4,15,0,57.0
19352,2018-02-22,12802,1,7840,4239,3,12,0,1732.5
19506,2018-03-01,12636,1,6555,4234,2,1,0,3499.0
20177,2018-03-08,12797,1,6555,4230,2,11,0,5593.0
21932,2018-04-05,12802,1,42158,4223,12,12,0,2667.0
20841,2018-03-22,12731,1,6437,4211,1,3,0,3645.0
17408,2018-01-18,12820,1,6555,4210,2,16,0,2611.0
14480,2017-12-07,12797,1,38588,4209,8,11,0,6951.0
12465,2017-11-02,12809,1,123492,4207,17,15,0,1901.0
16606,2018-01-04,12839,1,7840,4204,3,17,0,1904.25
11199,2017-10-12,12809,1,123492,4199,17,15,0,1901.0
16710,2018-01-11,12731,1,6555,4199,2,3,0,3198.25
18325,2018-02-08,12731,1,6437,4191,1,3,0,3645.0
22554,2018-04-19,12731,1,6437,4189,1,3,0,3645.0
17715,2018-01-25,12797,1,6555,4185,2,11,0,5593.0
19399,2018-02-22,12809,1,6555,4184,2,15,0,5108.166666666667
22724,2018-04-19,12779,1,6437,4183,1,10,0,5282.0
10561,2017-10-05,12750,1,6555,4168,2,5,0,6657.0
16263,2018-01-04,12636,1,6555,4166,2,1,0,3499.0
18290,2018-02-08,12636,1,6555,4161,2,1,0,3499.0
17491,2018-01-25,12636,1,6555,4160,2,1,0,3499.0
13863,2017-11-30,12731,1,6555,4153,2,3,0,3198.25
18369,2018-02-08,12750,1,6437,4152,1,5,0,8044.0
15434,2017-12-21,12839,1,7840,4148,3,17,0,1904.25
10754,2017-10-05,12808,1,6437,4140,1,14,0,4127.0
15795,2017-12-28,12809,1,7840,4140,3,15,0,4341.0
20278,2018-03-08,12820,1,6555,4132,2,16,0,2611.0
13877,2017-11-30,12731,2,7840,4130,3,3,1,2421.4
21667,2018-04-05,12636,2,7840,4130,3,1,1,1610.0
17171,2018-01-18,12750,1,38588,4129,8,5,0,2538.0
14867,2017-12-14,12779,1,6437,4119,1,10,0,5282.0
12670,2017-11-09,12750,2,7840,4118,3,5,1,1687.142857142857
22182,2018-04-12,12750,1,6555,4113,2,5,0,6657.0
17415,2018-01-18,12820,1,42158,4110,12,16,0,2784.0
21044,2018-03-22,12797,1,38588,4107,8,11,0,6951.0
11294,2017-10-19,12636,1,6437,4105,1,1,0,3880.0
13793,2017-11-23,12841,2,7840,4102,3,18,1,1680.0
22615,2018-04-19,12750,2,7840,4101,3,5,1,1687.142857142857
14475,2017-12-07,12797,1,6555,4097,2,11,0,5593.0
15124,2017-12-21,12731,1,6437,4097,1,3,0,3645.0
12029,2017-10-26,12809,1,38588,4096,8,15,0,3409.0
20659,2018-03-15,12808,1,7840,4092,3,14,0,1195.5
13277,2017-11-16,12808,1,6437,4090,1,14,0,4127.0
22089,2018-04-12,12636,1,6437,4090,1,1,0,3880.0
10384,2017-09-28,12809,1,123492,4089,17,15,0,1901.0
11189,2017-10-12,12809,1,9784,4089,4,15,0,57.0
10476,2017-10-05,12636,1,6555,4087,2,1,0,3499.0
21039,2018-03-22,12797,1,6555,4087,2,11,0,5593.0
21961,2018-04-05,12808,1,42158,4082,12,14,0,1998.5
11813,2017-10-26,12750,1,123492,4077,17,5,0,3437.0
10927,2017-10-12,12731,1,6437,4074,1,3,0,3645.0
18484,2018-02-08,12779,1,6437,4071,1,10,0,5282.0
10066,2017-09-28,12636,1,6555,4070,2,1,0,3499.0
10426,2017-09-28,12839,1,123492,4068,17,17,0,832.6666666666666
21988,2018-04-05,12809,1,123492,4066,17,15,0,1901.0
16490,2018-01-04,12797,1,6555,4065,2,11,0,5593.0
16271,2018-01-04,12636,1,42158,4064,12,1,0,3433.4545454545455
16956,2018-01-11,12808,1,38588,4063,8,14,0,3878.0
10355,2017-09-28,12808,1,38588,4061,8,14,0,3878.0
21157,2018-03-22,12839,1,7840,4058,3,17,0,1904.25
13240,2017-11-16,12797,2,7840,4052,3,11,1,3009.5
20407,2018-03-15,12731,1,6437,4052,1,3,0,3645.0
14059,2017-11-30,12797,1,9784,4051,4,11,0,4186.0
12178,2017-11-02,12731,1,6555,4050,2,3,0,3198.25
13961,2017-11-30,12761,1,7840,4049,3,7,0,1636.8
