fecha,agencia_id,canal_id,producto_id,venta_uni,Week,Month,lag1month,lag2month,lag4month,lag8month,lag05month,lag6month,lag3month
2017-07-06,10,1,6011,70,27,7,183,369,598,598,369,598,598
2017-07-06,7,1,123460,7,27,7,28,39,77,77,39,77,77
2017-07-06,10,4,6011,100,27,7,57,155,438,438,155,438,438
2017-07-06,11,1,39109,437,27,7,2347,4232,6109,6109,4232,6109,6109
2017-07-06,6,1,6011,17,27,7,89,247,416,416,247,416,416
2017-07-06,18,1,123576,603,27,7,2120,4612,7831,7831,4612,7831,7831
2017-07-06,0,1,44117,1,27,7,1,10,12,12,10,12,12
2017-07-06,4,1,7840,1353,27,7,5520,10998,17934,17934,10998,17934,17934
2017-07-06,9,1,9784,455,27,7,2339,4989,7805,7805,4989,7805,7805
2017-07-06,13,1,6437,2287,27,7,5364,16609,16609,16609,16609,16609,16609
2017-07-06,12,1,123335,54,27,7,252,939,1446,1446,939,1446,1446
2017-07-06,10,4,123460,148,27,7,226,1535,2266,2266,1535,2266,2266
2017-07-06,18,1,39109,742,27,7,2149,4886,7276,7276,4886,7276,7276
2017-07-06,18,1,9784,83,27,7,304,768,1267,1267,768,1267,1267
2017-07-06,8,4,123460,31,27,7,21,98,200,200,98,200,200
2017-07-06,6,1,32354,70,27,7,222,391,735,735,391,735,735
2017-07-06,15,4,123460,348,27,7,783,1663,2172,2172,1663,2172,2172
2017-07-06,14,1,7840,2029,27,7,8709,16805,38150,38150,16805,38150,38150
2017-07-06,3,2,123238,30,27,7,229,439,439,439,439,439,439
2017-07-06,6,1,33258,12,27,7,33,74,156,156,74,156,156
2017-07-06,11,1,6011,22,27,7,146,294,613,613,294,613,613
2017-07-06,10,1,32354,53,27,7,258,493,816,816,493,816,816
2017-07-06,13,1,42158,2258,27,7,8277,18218,30498,30498,18218,30498,30498
2017-07-06,6,1,9784,173,27,7,574,1035,1541,1541,1035,1541,1541
2017-07-06,14,1,123576,964,27,7,3822,7361,12976,12976,7361,12976,12976
2017-07-06,6,2,7840,556,27,7,5878,12918,60619,60619,12918,60619,60619
2017-07-06,11,1,32354,43,27,7,167,295,463,463,295,463,463
2017-07-06,5,4,35549,30,27,7,102,204,465,465,204,465,465
2017-07-06,18,1,38588,1484,27,7,4943,10335,16300,16300,10335,16300,16300
2017-07-06,0,1,32354,2,27,7,27,50,78,78,50,78,78
2017-07-06,8,1,7840,537,27,7,3590,7338,14519,14519,7338,14519,14519
2017-07-06,14,1,6555,2032,27,7,11071,17903,30709,30709,17903,30709,30709
2017-07-06,2,2,42124,25,27,7,50,221,321,321,221,321,321
2017-07-06,11,1,33258,26,27,7,106,236,420,420,236,420,420
2017-07-06,7,1,42158,1468,27,7,4284,10483,21253,21253,10483,21253,21253
2017-07-06,3,4,6437,381,27,7,1635,2755,5457,5457,2755,5457,5457
2017-07-06,9,1,123576,553,27,7,2355,5163,8356,8356,5163,8356,8356
2017-07-06,9,4,6437,648,27,7,2294,3686,6372,6372,3686,6372,6372
2017-07-06,12,1,123576,929,27,7,3740,7324,11618,11618,7324,11618,11618
2017-07-06,14,1,38588,5222,27,7,21559,34397,56223,56223,34397,56223,56223
2017-07-06,6,1,6437,2055,27,7,9135,17699,39984,39984,17699,39984,39984
2017-07-06,8,1,39109,29,27,7,43,165,339,339,165,339,339
2017-07-06,4,1,6555,491,27,7,1766,4030,6298,6298,4030,6298,6298
2017-07-06,13,1,39109,4,27,7,231,2407,3393,3393,2407,3393,3393
2017-07-06,11,1,44117,4,27,7,10,32,57,57,32,57,57
2017-07-06,7,4,42124,28,27,7,162,250,442,442,250,442,442
2017-07-06,5,2,6011,80,27,7,459,499,778,778,499,778,778
2017-07-06,0,4,6011,20,27,7,32,132,132,132,132,132,132
2017-07-06,6,1,6555,1195,27,7,5049,9775,23993,23993,9775,23993,23993
2017-07-06,4,1,42124,288,27,7,1093,1520,2456,2456,1520,2456,2456
2017-07-06,8,1,32354,3,27,7,10,28,52,52,28,52,52
2017-07-06,6,4,7840,1791,27,7,7069,12928,26011,26011,12928,26011,26011
2017-07-06,2,1,39109,46,27,7,2,2,2,2,2,2,2
2017-07-06,7,1,6437,6418,27,7,29393,60345,97072,97072,60345,97072,97072
2017-07-06,3,4,35549,40,27,7,44,96,199,199,96,199,199
2017-07-06,14,1,6011,10,27,7,95,303,787,787,303,787,787
2017-07-06,6,4,123460,178,27,7,82,488,922,922,488,922,922
2017-07-06,14,1,32354,52,27,7,172,368,645,645,368,645,645
2017-07-06,11,4,123460,138,27,7,317,745,1178,1178,745,1178,1178
2017-07-06,15,4,6011,104,27,7,373,724,1119,1119,724,1119,1119
2017-07-06,7,4,6011,175,27,7,560,1230,2010,2010,1230,2010,2010
2017-07-06,16,1,123492,906,27,7,3999,7346,10649,10649,7346,10649,10649
2017-07-06,15,1,6555,5414,27,7,27670,56086,64577,64577,56086,64577,64577
2017-07-06,9,1,123335,40,27,7,600,1145,1677,1677,1145,1677,1677
2017-07-06,11,4,38588,1305,27,7,4690,10911,17166,17166,10911,17166,17166
2017-07-06,9,1,6011,173,27,7,583,1180,1950,1950,1180,1950,1950
2017-07-06,9,4,6011,90,27,7,316,553,923,923,553,923,923
2017-07-06,12,1,7840,2741,27,7,7144,15950,29299,29299,15950,29299,29299
2017-07-06,4,4,35549,198,27,7,330,699,1324,1324,699,1324,1324
2017-07-06,7,1,44117,3,27,7,22,101,165,165,101,165,165
2017-07-06,17,4,42158,14,27,7,31,73,127,127,73,127,127
2017-07-06,0,1,42158,780,27,7,3131,6908,11745,11745,6908,11745,11745
2017-07-06,13,1,41653,32,27,7,185,366,560,560,366,560,560
2017-07-06,10,4,38588,376,27,7,1246,2520,4786,4786,2520,4786,4786
2017-07-06,0,1,123576,450,27,7,3325,6028,7642,7642,6028,7642,7642
2017-07-06,8,1,41653,21,27,7,97,198,299,299,198,299,299
2017-07-06,5,1,123335,166,27,7,1664,2315,3384,3384,2315,3384,3384
2017-07-06,16,1,33258,50,27,7,78,277,430,430,277,430,430
2017-07-06,0,4,35549,15,27,7,21,71,109,109,71,109,109
2017-07-06,18,1,42124,9,27,7,32,82,220,220,82,220,220
2017-07-06,11,4,6437,834,27,7,2771,3669,5878,5878,3669,5878,5878
2017-07-06,14,4,6011,32,27,7,10,121,141,141,121,141,141
2017-07-06,5,1,6011,102,27,7,142,347,863,863,347,863,863
2017-07-06,2,1,42124,30,27,7,182,435,951,951,435,951,951
2017-07-06,15,1,6437,5138,27,7,34853,62927,75944,75944,62927,75944,75944
2017-07-06,5,2,35549,127,27,7,500,865,1674,1674,865,1674,1674
2017-07-06,4,1,32354,13,27,7,77,123,182,182,123,182,182
2017-07-06,9,4,42124,18,27,7,204,449,718,718,449,718,718
2017-07-06,0,1,123335,15,27,7,198,593,1205,1205,593,1205,1205
2017-07-06,6,4,42124,43,27,7,245,630,997,997,630,997,997
2017-07-06,14,2,6011,319,27,7,360,919,1479,1479,919,1479,1479
2017-07-06,2,1,6011,13,27,7,23,128,253,253,128,253,253
2017-07-06,17,1,42158,2109,27,7,9204,19325,31086,31086,19325,31086,31086
2017-07-06,14,1,44117,18,27,7,30,109,184,184,109,184,184
2017-07-06,6,1,123335,73,27,7,391,1727,4370,4370,1727,4370,4370
2017-07-06,18,1,41653,65,27,7,248,471,802,802,471,802,802
2017-07-06,6,2,6437,42,27,7,713,1217,2015,2015,1217,2015,2015
2017-07-06,16,1,44117,5,27,7,9,34,43,43,34,43,43
2017-07-06,2,4,123460,101,27,7,228,918,1370,1370,918,1370,1370
2017-07-06,9,1,123492,716,27,7,2535,5340,9181,9181,5340,9181,9181
2017-07-06,17,4,33258,1,27,7,1,3,6,6,3,6,6
2017-07-06,8,1,123492,411,27,7,1387,2518,3462,3462,2518,3462,3462
2017-07-06,8,1,33258,10,27,7,62,104,154,154,104,154,154
2017-07-06,13,1,32354,35,27,7,233,409,666,666,409,666,666
2017-07-06,10,1,123576,1035,27,7,4106,9103,14169,14169,9103,14169,14169
2017-07-06,4,1,9784,197,27,7,600,1372,1766,1766,1372,1766,1766
2017-07-06,4,4,42124,86,27,7,191,241,410,410,241,410,410
2017-07-06,5,1,33258,37,27,7,147,299,513,513,299,513,513
2017-07-06,3,2,35549,420,27,7,849,1517,3407,3407,1517,3407,3407
2017-07-06,7,1,123492,2938,27,7,10596,19438,33992,33992,19438,33992,33992
2017-07-06,11,1,7840,6521,27,7,24278,46994,85266,85266,46994,85266,85266
2017-07-06,16,1,6437,4564,27,7,18662,37923,59473,59473,37923,59473,59473
2017-07-06,6,4,42158,337,27,7,926,1987,3301,3301,1987,3301,3301
2017-07-06,2,1,123576,260,27,7,1008,2106,3139,3139,2106,3139,3139
2017-07-06,4,1,33258,5,27,7,26,61,121,121,61,121,121
2017-07-06,12,1,123492,764,27,7,3706,7755,13484,13484,7755,13484,13484
2017-07-06,6,4,6437,1043,27,7,3544,5959,9534,9534,5959,9534,9534
2017-07-06,16,1,123576,874,27,7,3892,7401,12684,12684,7401,12684,12684
2017-07-06,9,1,32354,97,27,7,360,718,1125,1125,718,1125,1125
2017-07-06,8,1,38588,118,27,7,819,1865,3061,3061,1865,3061,3061
2017-07-06,10,1,44117,5,27,7,14,53,80,80,53,80,80
2017-07-06,11,4,7840,2306,27,7,5580,12676,35100,35100,12676,35100,35100
2017-07-06,5,1,42158,3224,27,7,10081,30134,54992,54992,30134,54992,54992
2017-07-06,5,2,42124,74,27,7,25,25,74,74,25,74,74
2017-07-06,3,2,42124,50,27,7,150,224,224,224,224,224,224
2017-07-06,16,4,38588,135,27,7,715,1425,2357,2357,1425,2357,2357
2017-07-06,14,4,7840,817,27,7,2476,5187,11811,11811,5187,11811,11811
2017-07-06,10,1,6437,4167,27,7,17297,38329,63350,63350,38329,63350,63350
2017-07-06,17,4,42124,35,27,7,30,66,230,230,66,230,230
2017-07-06,5,1,123576,3225,27,7,8176,19936,36033,36033,19936,36033,36033
2017-07-06,9,1,38588,567,27,7,3124,6598,10839,10839,6598,10839,10839
2017-07-06,14,4,6437,347,27,7,586,1066,1356,1356,1066,1356,1356
2017-07-06,5,1,39109,34,27,7,1037,2047,4260,4260,2047,4260,4260
2017-07-06,5,2,123238,40,27,7,100,270,297,297,270,297,297
2017-07-06,3,1,39109,514,27,7,1758,2574,3666,3666,2574,3666,3666
2017-07-06,6,1,38588,681,27,7,3096,6596,11242,11242,6596,11242,11242
2017-07-06,0,1,6437,1389,27,7,4721,9303,15023,15023,9303,15023,15023
2017-07-06,18,4,6011,5,27,7,59,163,208,208,163,208,208
2017-07-06,15,1,7840,7901,27,7,27207,54704,128109,128109,54704,128109,128109
2017-07-06,11,4,35549,23,27,7,129,233,352,352,233,352,352
2017-07-06,13,1,44117,1,27,7,14,85,131,131,85,131,131
2017-07-06,18,2,7840,890,27,7,3150,4478,27647,27647,4478,27647,27647
2017-07-06,2,1,44117,14,27,7,29,105,172,172,105,172,172
2017-07-06,7,1,123576,1482,27,7,6275,14368,22320,22320,14368,22320,22320
2017-07-06,0,1,41653,41,27,7,121,248,361,361,248,361,361
2017-07-06,16,4,6437,264,27,7,617,990,1373,1373,990,1373,1373
2017-07-06,11,2,35549,110,27,7,485,915,1599,1599,915,1599,1599
2017-07-06,10,2,6011,197,27,7,337,1337,1397,1397,1337,1397,1397
2017-07-06,10,4,6437,1392,27,7,5018,8041,14216,14216,8041,14216,14216
2017-07-06,10,2,7840,2772,27,7,8489,15832,31911,31911,15832,31911,31911
2017-07-06,14,1,123335,46,27,7,138,513,1310,1310,513,1310,1310
2017-07-06,17,1,32354,281,27,7,1313,2358,3549,3549,2358,3549,3549
2017-07-06,6,2,6011,40,27,7,620,840,1240,1240,840,1240,1240
2017-07-06,7,1,33258,24,27,7,118,236,376,376,236,376,376
2017-07-06,3,1,6555,3159,27,7,13045,28142,38741,38741,28142,38741,38741
2017-07-06,18,1,6437,3468,27,7,12540,26199,44660,44660,26199,44660,44660
2017-07-06,11,1,42158,4899,27,7,18792,39761,65808,65808,39761,65808,65808
2017-07-06,7,1,38588,1874,27,7,7562,15123,23364,23364,15123,23364,23364
2017-07-06,11,1,38588,5826,27,7,23370,43887,70343,70343,43887,70343,70343
2017-07-06,2,1,33258,56,27,7,264,497,811,811,497,811,811
2017-07-06,14,4,123460,17,27,7,131,504,693,693,504,693,693
2017-07-06,7,1,123335,160,27,7,1772,3346,5616,5616,3346,5616,5616
2017-07-06,3,1,123335,198,27,7,1201,1830,2822,2822,1830,2822,2822
2017-07-06,11,1,123492,4411,27,7,15140,29736,49610,49610,29736,49610,49610
2017-07-06,9,1,33258,52,27,7,168,345,558,558,345,558,558
2017-07-06,9,4,35549,42,27,7,179,400,688,688,400,688,688
2017-07-06,9,1,42124,18,27,7,250,489,796,796,489,796,796
2017-07-06,10,1,39109,106,27,7,46,182,408,408,182,408,408
2017-07-06,17,1,123492,10,27,7,148,309,710,710,309,710,710
2017-07-06,6,1,42124,7,27,7,14,18,56,56,18,56,56
2017-07-06,10,2,6437,252,27,7,1260,2352,3318,3318,2352,3318,3318
2017-07-06,3,2,6437,462,27,7,672,1328,2477,2477,1328,2477,2477
2017-07-06,9,1,6437,2381,27,7,10114,21042,33709,33709,21042,33709,33709
2017-07-06,4,1,6437,1085,27,7,4382,9433,13867,13867,9433,13867,13867
2017-07-06,11,1,123335,294,27,7,1175,1937,2842,2842,1937,2842,2842
2017-07-06,17,1,123335,113,27,7,1450,2443,3363,3363,2443,3363,3363
2017-07-06,2,1,42158,315,27,7,680,2206,3712,3712,2206,3712,3712
2017-07-06,6,1,42158,2705,27,7,10806,21574,45741,45741,21574,45741,45741
2017-07-06,16,4,123460,38,27,7,55,55,107,107,55,107,107
2017-07-06,13,1,123576,908,27,7,5132,10929,16164,16164,10929,16164,16164
2017-07-06,8,4,6011,16,27,7,34,70,111,111,70,111,111
2017-07-06,3,4,38588,1154,27,7,3868,9383,15590,15590,9383,15590,15590
2017-07-06,16,1,123335,56,27,7,356,660,948,948,660,948,948
2017-07-06,4,1,38588,163,27,7,692,1518,2183,2183,1518,2183,2183
2017-07-06,14,1,42158,1596,27,7,11563,21045,40459,40459,21045,40459,40459
2017-07-06,10,1,33258,16,27,7,80,175,281,281,175,281,281
2017-07-06,18,4,123460,11,27,7,24,24,24,24,24,24,24
2017-07-06,2,1,7840,516,27,7,3396,9057,16562,16562,9057,16562,16562
2017-07-06,17,1,6437,12567,27,7,32084,78180,124561,124561,78180,124561,124561
2017-07-06,12,1,32354,21,27,7,95,287,374,374,287,374,374
2017-07-06,8,4,7840,216,27,7,1153,2179,7323,7323,2179,7323,7323
2017-07-06,12,1,41653,56,27,7,198,487,724,724,487,724,724
2017-07-06,3,1,41653,98,27,7,329,745,1135,1135,745,1135,1135
2017-07-06,18,4,6437,227,27,7,663,1216,1216,1216,1216,1216,1216
2017-07-06,18,2,35549,10,27,7,160,228,268,268,228,268,268
2017-07-06,9,4,7840,861,27,7,6017,12690,20256,20256,12690,20256,20256
2017-07-06,5,1,32354,112,27,7,364,696,1071,1071,696,1071,1071
2017-07-06,3,1,7840,1073,27,7,4315,10427,17592,17592,10427,17592,17592
2017-07-06,4,1,123492,251,27,7,891,1983,2999,2999,1983,2999,2999
2017-07-06,15,4,42158,164,27,7,633,1259,1893,1893,1259,1893,1893
2017-07-06,8,1,123335,19,27,7,178,402,623,623,402,623,623
2017-07-06,0,1,6555,737,27,7,2488,4759,7758,7758,4759,7758,7758
2017-07-06,7,1,6555,3706,27,7,17187,36437,57009,57009,36437,57009,57009
2017-07-06,18,1,7840,1398,27,7,6880,15351,30433,30433,15351,30433,30433
2017-07-06,7,1,41653,114,27,7,504,760,1108,1108,760,1108,1108
2017-07-06,2,4,6555,10,27,7,10,10,10,10,10,10,10
2017-07-13,15,1,41653,114,28,7,658,1352,2316,2316,1352,2316,2316
2017-07-13,4,1,32354,5,28,7,88,119,195,195,119,195,195
2017-07-13,6,2,6437,126,28,7,671,1259,2057,2057,1259,2057,2057
2017-07-13,16,1,7840,955,28,7,3882,8333,21423,21423,8333,21423,21423
2017-07-13,18,1,6555,2498,28,7,8914,17838,32744,32744,17838,32744,32744
2017-07-13,15,4,123460,2,28,7,885,1618,2520,2520,1618,2520,2520
2017-07-13,17,4,42158,9,28,7,40,82,141,141,82,141,141
2017-07-13,12,1,6555,1771,28,7,6518,14290,24254,24254,14290,24254,24254
2017-07-13,16,1,44117,1,28,7,11,39,48,48,39,48,48
2017-07-13,12,1,7840,2457,28,7,7392,16682,32040,32040,16682,32040,32040
2017-07-13,9,1,33258,38,28,7,163,367,610,610,367,610,610
2017-07-13,9,4,35549,16,28,7,163,404,730,730,404,730,730
2017-07-13,6,1,39109,393,28,7,1403,2672,6187,6187,2672,6187,6187
2017-07-13,18,1,41653,68,28,7,258,485,867,867,485,867,867
2017-07-13,13,1,42158,2220,28,7,9887,17829,32756,32756,17829,32756,32756
2017-07-13,3,1,6437,3579,28,7,14779,29286,44925,44925,29286,44925,44925
2017-07-13,18,1,123335,136,28,7,1051,2152,3915,3915,2152,3915,3915
2017-07-13,7,1,41653,119,28,7,615,785,1222,1222,785,1222,1222
2017-07-13,0,1,42158,870,28,7,3098,6623,12525,12525,6623,12525,12525
2017-07-13,10,1,123492,950,28,7,228,242,339,339,242,339,339
2017-07-13,9,1,42158,895,28,7,3357,6629,11956,11956,6629,11956,11956
2017-07-13,15,4,7840,4936,28,7,15027,35040,90753,90753,35040,90753,90753
2017-07-13,9,1,32354,65,28,7,358,741,1222,1222,741,1222,1222
2017-07-13,12,1,123335,347,28,7,197,869,1500,1500,869,1500,1500
2017-07-13,16,1,39109,220,28,7,906,1904,3064,3064,1904,3064,3064
2017-07-13,17,4,6555,5,28,7,470,785,1380,1380,785,1380,1380
2017-07-13,0,1,123576,398,28,7,2412,6169,8092,8092,6169,8092,8092
2017-07-13,2,1,42124,38,28,7,156,395,981,981,395,981,981
2017-07-13,13,1,41653,39,28,7,164,359,592,592,359,592,592
2017-07-13,11,4,6437,411,28,7,2698,4267,6712,6712,4267,6712,6712
2017-07-13,14,1,9784,35,28,7,47,50,114,114,50,114,114
2017-07-13,15,4,42158,59,28,7,657,1279,2057,2057,1279,2057,2057
2017-07-13,3,2,35549,360,28,7,1179,1717,3827,3827,1717,3827,3827
2017-07-13,9,4,6011,128,28,7,332,615,1013,1013,615,1013,1013
2017-07-13,14,1,33258,17,28,7,79,157,267,267,157,267,267
2017-07-13,10,2,6011,220,28,7,534,1093,1594,1594,1093,1594,1594
2017-07-13,10,4,6437,1519,28,7,5859,8860,15608,15608,8860,15608,15608
2017-07-13,15,1,9784,7,28,7,1517,7463,8941,8941,7463,8941,8941
2017-07-13,1,1,41653,91,28,7,0,204,667,667,204,667,667
2017-07-13,17,4,6437,1361,28,7,4729,8635,14888,14888,8635,14888,14888
2017-07-13,9,2,35549,200,28,7,541,838,1396,1396,838,1396,1396
2017-07-13,10,1,33258,17,28,7,71,167,297,297,167,297,297
2017-07-13,1,1,44117,1,28,7,0,61,107,107,61,107,107
2017-07-13,14,1,123492,262,28,7,1985,10225,12518,12518,10225,12518,12518
2017-07-13,3,1,44117,2,28,7,4,33,43,43,33,43,43
2017-07-13,2,4,42124,12,28,7,160,384,693,693,384,693,693
2017-07-13,9,1,42124,66,28,7,220,467,814,814,467,814,814
2017-07-13,8,4,42124,25,28,7,15,15,58,58,15,58,58
2017-07-13,18,2,35549,35,28,7,140,170,278,278,170,278,278
2017-07-13,14,1,32354,68,28,7,174,360,697,697,360,697,697
2017-07-13,7,4,6437,958,28,7,6576,11846,21734,21734,11846,21734,21734
2017-07-13,3,4,35549,30,28,7,80,116,239,239,116,239,239
2017-07-13,6,1,33258,17,28,7,33,81,168,168,81,168,168
2017-07-13,2,1,123576,122,28,7,1157,2081,3399,3399,2081,3399,3399
2017-07-13,18,4,7840,177,28,7,769,1388,2516,2516,1388,2516,2516
2017-07-13,9,2,7840,1284,28,7,5415,8215,13516,13516,8215,13516,13516
2017-07-13,16,1,6437,4452,28,7,18415,38170,64037,64037,38170,64037,64037
2017-07-13,17,1,41653,454,28,7,2109,2666,4746,4746,2666,4746,4746
2017-07-13,4,1,6437,236,28,7,4145,9338,14952,14952,9338,14952,14952
2017-07-13,5,1,123335,134,28,7,1088,2389,3550,3550,2389,3550,3550
2017-07-13,0,1,6011,45,28,7,377,439,577,577,439,577,577
2017-07-13,11,1,44117,1,28,7,12,35,61,61,35,61,61
2017-07-13,8,4,123460,18,28,7,52,66,231,231,66,231,231
2017-07-13,6,1,41653,15,28,7,96,215,435,435,215,435,435
2017-07-13,3,1,33258,34,28,7,112,219,359,359,219,359,359
2017-07-13,18,1,42158,1622,28,7,6661,13431,25278,25278,13431,25278,25278
2017-07-13,9,1,9784,518,28,7,2194,4906,8260,8260,4906,8260,8260
2017-07-13,3,2,123238,73,28,7,140,469,469,469,469,469,469
2017-07-13,16,4,38588,65,28,7,676,1364,2492,2492,1364,2492,2492
2017-07-13,1,1,123576,967,28,7,0,2329,8062,8062,2329,8062,8062
2017-07-13,13,1,33258,18,28,7,54,95,153,153,95,153,153
2017-07-13,3,1,38588,2834,28,7,12508,24156,42270,42270,24156,42270,42270
2017-07-13,16,1,123492,858,28,7,3848,7260,11555,11555,7260,11555,11555
2017-07-13,3,1,42158,2300,28,7,9201,19708,35412,35412,19708,35412,35412
2017-07-13,14,1,6437,5660,28,7,26049,38109,49620,49620,38109,49620,49620
2017-07-13,13,1,38588,2251,28,7,8980,15915,28971,28971,15915,28971,28971
2017-07-13,14,4,38588,454,28,7,2438,4666,7409,7409,4666,7409,7409
2017-07-13,16,4,123460,8,28,7,93,93,145,145,93,145,145
2017-07-13,18,2,7840,840,28,7,3620,4318,28537,28537,4318,28537,28537
2017-07-13,18,1,123492,1972,28,7,8114,13234,20460,20460,13234,20460,20460
2017-07-13,5,1,123492,4148,28,7,19224,34068,51899,51899,34068,51899,51899
2017-07-13,17,1,42158,2285,28,7,8888,18935,33195,33195,18935,33195,33195
2017-07-13,2,1,9784,73,28,7,448,1540,2248,2248,1540,2248,2248
2017-07-13,7,1,123335,216,28,7,1344,3198,5776,5776,3198,5776,5776
2017-07-13,0,4,123460,12,28,7,33,142,229,229,142,229,229
2017-07-13,11,1,42158,4700,28,7,18979,39202,70707,70707,39202,70707,70707
2017-07-13,10,4,123460,112,28,7,307,723,2414,2414,723,2414,2414
2017-07-13,3,1,6555,3173,28,7,13003,27678,41900,41900,27678,41900,41900
2017-07-13,2,1,123460,12,28,7,0,0,0,0,0,0,0
2017-07-13,18,1,44117,1,28,7,3,28,42,42,28,42,42
2017-07-13,10,1,9784,232,28,7,1021,2052,2969,2969,2052,2969,2969
2017-07-13,12,1,44117,3,28,7,7,32,54,54,32,54,54
2017-07-13,6,2,7840,136,28,7,4141,12659,61175,61175,12659,61175,61175
2017-07-13,6,4,123460,23,28,7,260,260,1100,1100,260,1100,1100
2017-07-13,10,4,38588,614,28,7,1622,2423,5162,5162,2423,5162,5162
2017-07-13,12,1,33258,24,28,7,102,200,337,337,200,337,337
2017-07-13,5,1,6437,8578,28,7,30165,54121,92562,92562,54121,92562,92562
2017-07-13,9,4,38588,1108,28,7,1289,1290,5001,5001,1290,5001,5001
2017-07-13,7,1,123492,2770,28,7,10800,20407,36930,36930,20407,36930,36930
2017-07-13,4,1,7840,1238,28,7,5092,11014,19287,19287,11014,19287,19287
2017-07-13,10,1,123576,1004,28,7,3855,8900,15204,15204,8900,15204,15204
2017-07-13,15,1,39109,2,28,7,69,3016,6696,6696,3016,6696,6696
2017-07-13,7,4,7840,1866,28,7,8210,14076,26814,26814,14076,26814,26814
2017-07-13,9,2,42124,52,28,7,400,609,910,910,609,910,910
2017-07-13,4,1,42124,305,28,7,1117,1795,2744,2744,1795,2744,2744
2017-07-13,10,2,7840,1856,28,7,9829,15698,34683,34683,15698,34683,34683
2017-07-13,17,4,38588,1373,28,7,6006,8416,14681,14681,8416,14681,14681
2017-07-13,14,2,35549,180,28,7,500,1020,2282,2282,1020,2282,2282
2017-07-13,0,1,123335,22,28,7,128,576,1220,1220,576,1220,1220
2017-07-13,3,4,38588,941,28,7,4091,8600,16744,16744,8600,16744,16744
2017-07-13,13,1,6555,2384,28,7,5799,12683,12689,12689,12683,12689,12689
2017-07-13,9,1,38588,685,28,7,2466,6517,11406,11406,6517,11406,11406
2017-07-13,1,4,35549,37,28,7,0,59,129,129,59,129,129
2017-07-13,15,1,123492,3493,28,7,14204,26993,55408,55408,26993,55408,55408
2017-07-13,15,1,42158,8211,28,7,34010,68060,121336,121336,68060,121336,121336
2017-07-13,17,1,6555,1621,28,7,29118,59385,98657,98657,59385,98657,98657
2017-07-13,3,1,123492,1577,28,7,5358,11053,22283,22283,11053,22283,22283
2017-07-13,9,1,123576,494,28,7,2249,5131,8909,8909,5131,8909,8909
2017-07-13,9,4,6437,417,28,7,1970,3993,7020,7020,3993,7020,7020
2017-07-13,7,4,6011,132,28,7,595,1183,2185,2185,1183,2185,2185
2017-07-13,3,1,9784,14,28,7,674,1516,1857,1857,1516,1857,1857
2017-07-13,0,4,6437,55,28,7,308,649,813,813,649,813,813
2017-07-13,5,4,123460,1,28,7,110,363,991,991,363,991,991
2017-07-13,17,1,123335,71,28,7,1083,2332,3476,3476,2332,3476,3476
2017-07-13,9,4,42124,50,28,7,143,402,736,736,402,736,736
2017-07-13,4,1,33258,5,28,7,27,59,126,126,59,126,126
2017-07-13,17,1,123576,1379,28,7,7871,16550,28513,28513,16550,28513,28513
2017-07-13,7,1,42158,1106,28,7,4674,9959,22721,22721,9959,22721,22721
2017-07-13,17,1,33258,90,28,7,389,813,1473,1473,813,1473,1473
2017-07-13,18,1,7840,1482,28,7,6290,15191,31831,31831,15191,31831,31831
2017-07-13,5,2,6011,140,28,7,539,579,858,858,579,858,858
2017-07-13,14,1,38588,3769,28,7,21165,35045,61445,61445,35045,61445,61445
2017-07-13,7,1,38588,2296,28,7,7579,15178,25238,25238,15178,25238,25238
2017-07-13,3,2,6437,168,28,7,1008,1664,2939,2939,1664,2939,2939
2017-07-13,10,1,6011,43,28,7,216,379,668,668,379,668,668
2017-07-13,11,1,41653,130,28,7,496,1077,1744,1744,1077,1744,1744
2017-07-13,6,1,42124,10,28,7,21,25,63,63,25,63,63
2017-07-13,3,1,7840,1273,28,7,4133,10451,18665,18665,10451,18665,18665
2017-07-13,8,1,6011,33,28,7,148,216,376,376,216,376,376
2017-07-13,5,1,123576,3751,28,7,9166,20398,39258,39258,20398,39258,39258
2017-07-13,3,1,39109,403,28,7,1875,2879,4180,4180,2879,4180,4180
2017-07-13,8,4,6011,6,28,7,36,74,127,127,74,127,127
2017-07-13,2,1,32354,41,28,7,163,330,386,386,330,386,386
2017-07-13,9,1,6011,236,28,7,647,1257,2123,2123,1257,2123,2123
2017-07-13,10,2,123238,76,28,7,29,39,49,49,39,49,49
2017-07-13,18,4,6437,62,28,7,606,1369,1443,1443,1369,1443,1443
